id_oglasa,naslov,tip_nepremicnine,stevilo_sob_opis,stevilo_sob,cena,valuta,m2,leto_gradnje,nadstropje,opis_kratek,url_oglasa
7409645,LJ. BEŽIGRAD,Stanovanje,2-sobno,2.0,1000.0,EUR,60.0,1977,7/12,"60 m2, 2-sobno, zgrajeno l. 1977, adaptirano l. 2025, 7/12 nad., Za Bežigradom, na Glavarjevi ulici oddamo popolnoma pre...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7409645/
7391909,LJ. BEŽIGRAD,Stanovanje,"2,5-sobno",2.5,950.0,EUR,60.0,1964,4/4,"60 m2, 2,5-sobno, zgrajeno l. 1964, 4/4 nad., oddamo stanovanje za bežigradom - 60 m2 ; 950 EUR /mesec + stroški, oddamo...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7391909/
7362690,LJ. BEŽIGRAD,Stanovanje,2-sobno,2.0,1400.0,EUR,61.09,2012,3/5,"61,09 m2, 2-sobno, zgrajeno l. 2012, 3/5 nad., oddamo. Cena: 1.400,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7362690/
7412191,LJ. BEŽIGRAD,Stanovanje,2-sobno,2.0,1050.0,EUR,62.1,1980,5,"62,1 m2, 2-sobno, zgrajeno l. 1980, adaptirano l. 2000, 5. nad., oddamo. Cena: 1.050,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7412191/
7413800,LJ. BEŽIGRAD,Stanovanje,2-sobno,2.0,1100.0,EUR,62.1,1980,1/10,"62,1 m2, 2-sobno, zgrajeno l. 1980, 1/10 nad., oddamo. Cena: 1.100,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7413800/
7371026,LJ. BEŽIGRAD,Stanovanje,2-sobno,2.0,1300.0,EUR,63.3,2003,4,"63,3 m2, 2-sobno, zgrajeno l. 2003, 4. nad., oddamo. Cena: 1.300,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7371026/
7383211,LJ. BEŽIGRAD,Stanovanje,"2,5-sobno",2.5,1200.0,EUR,65.0,1957,1,"65 m2, 2,5-sobno, zgrajeno l. 1957, 1. nad., Za Bežigradom oddajamo svetlo in prostorno 2,5-sobno stanovanje z dvema bal...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7383211/
7368270,LJ. BEŽIGRAD,Stanovanje,3-sobno,3.0,1100.0,EUR,68.9,1978,8/10,"68,9 m2, 3-sobno, zgrajeno l. 1978, adaptirano l. 2014, 8/10 nad., Za Bežigradom oddamo prenovljeno trosobno stanovanje ...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7368270/
7400195,LJ. BEŽIGRAD,Stanovanje,3-sobno,3.0,1600.0,EUR,71.42,2026,,"71,42 m2, 3-sobno, novogradnja - zgr. l. 2026, oddamo. Cena: 1.600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7400195/
6892811,LJ. BEŽIGRAD,Stanovanje,3-sobno,3.0,1600.0,EUR,75.0,2009,P/3,"75 m2, 3-sobno, dupleks, zgrajeno l. 2009, adaptirano l. 2014, 70 m2 zemljišča, P/3 nad., Na odlični lokaciji za Bežigra...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_6892811/
7343956,LJ. BEŽIGRAD,Stanovanje,3-sobno,3.0,1500.0,EUR,78.3,2014,8/11,"78,3 m2, 3-sobno, zgrajeno l. 2014, 8/11 nad., Posredujemo pri oddaji 3 sobnega stanovanja v Eko Srebrni hiši, oddamo. C...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7343956/
7347669,LJ. BEŽIGRAD,Stanovanje,3-sobno,3.0,1900.0,EUR,79.5,2025,,"79,5 m2, 3-sobno, novogradnja - zgr. l. 2025, oddamo. Cena: 1.900,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7347669/
7404716,LJ. BEŽIGRAD,Stanovanje,2-sobno,2.0,1200.0,EUR,82.3,2023,5,"82,3 m2, 2-sobno, zgrajeno l. 2023, 5. nad., oddamo. Cena: 1.200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7404716/
7075560,LJ. BEŽIGRAD,Stanovanje,3-sobno,3.0,1600.0,EUR,85.2,2006,,"85,2 m2, 3-sobno, zgrajeno l. 2006, oddamo. Cena: 1.600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7075560/
7069085,LJ. BEŽIGRAD,Stanovanje,Soba,,320.0,EUR,85.8,1966,6/7,"85,8 m2, soba, zgrajena l. 1966, adaptirana l. 2016, 6/7 nad., oddamo. Cena: 320,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7069085/
6964753,LJ. BEŽIGRAD,Stanovanje,3-sobno,3.0,1500.0,EUR,86.0,2010,P,"86 m2, 3-sobno, zgrajeno l. 2010, pritličje, Sodobno in udobno bivanje v Bežigradu, oddamo. Cena: cca 1.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_6964753/
7395596,LJ. BEŽIGRAD,Stanovanje,3-sobno,3.0,1550.0,EUR,90.0,1941,1/1,"90 m2, 3-sobno, v stavbi zgrajeni l. 1941, adaptirano l. 2017, 1/1 nad., 90 m2, 3-sobno, oddamo za do dve osebi, 1.10.20...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7395596/
7299095,LJ. BEŽIGRAD,Stanovanje,4-sobno,4.0,1500.0,EUR,91.8,1970,1,"91,8 m2, 4-sobno, zgrajeno l. 1970, adaptirano l. 2000, 1. nad., Oddamo prostorno stanovanje z 3 spalnice, dnevno sobo i...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7299095/
7394762,LJ. BEŽIGRAD,Stanovanje,3-sobno,3.0,1550.0,EUR,93.2,1988,7/7,"93,2 m2, 3-sobno, zgrajeno l. 1988, adaptirano l. 2019, 7/7 nad., oddamo. Cena: 1.550,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7394762/
7400151,LJ. BEŽIGRAD,Stanovanje,4-sobno,4.0,1700.0,EUR,94.3,2026,2/6,"94,3 m2, 4-sobno, adaptirano l. 2026, 2/6 nad., čudovito, svetlo 4-sobno stanovanje v ljubljani - bežigrad. 94,3 m2, 1.7...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7400151/
7407445,LJ. BEŽIGRAD,Stanovanje,3-sobno,3.0,1600.0,EUR,98.2,2006,,"98,2 m2, 3-sobno, zgrajeno l. 2006, oddamo. Cena: 1.600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7407445/
7382048,LJ. BEŽIGRAD,Stanovanje,3-sobno,3.0,1600.0,EUR,98.2,2006,,"98,2 m2, 3-sobno, zgrajeno l. 2006, oddamo. Cena: 1.600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7382048/
7412220,LJ. BEŽIGRAD,Stanovanje,4-sobno,4.0,1650.0,EUR,104.0,1986,2/7,"104 m2, 4-sobno, zgrajeno l. 1986, adaptirano l. 2015, 2/7 nad., Oddamo prostorno 4-sobno stanovanje v Ljubljani (Bežigr...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7412220/
7389044,LJ. BEŽIGRAD,Stanovanje,4-sobno,4.0,1650.0,EUR,104.1,1986,2/10,"104,1 m2, 4-sobno, zgrajeno l. 1986, adaptirano l. 2006, 2/10 nad., oddamo. Cena: 1.650,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7389044/
7403760,LJ. BEŽIGRAD,Stanovanje,3-sobno,3.0,1700.0,EUR,110.1,1997,3/3,"110,1 m2, 3-sobno, zgrajeno l. 1997, 3/3 nad., oddamo. Cena: 1.700,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7403760/
7412805,LJ. BEŽIGRAD,Stanovanje,3-sobno,3.0,1100.0,EUR,116.7,1960,P/3,"116,7 m2, 3-sobno, zgrajeno l. 1960, P/3 nad., oddamo. Cena: 1.100,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7412805/
7400361,LJ. BEŽIGRAD,Stanovanje,"3,5-sobno",3.5,2450.0,EUR,118.0,2005,5/7,"118 m2, 3,5-sobno, zgrajeno l. 2005, 5/7 nad., Zupančičeva jama; odlična lokacija, prostorno, svetlo stanovanje z ložo, ...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7400361/
6908489,LJ. BEŽIGRAD,Stanovanje,3-sobno,3.0,1600.0,EUR,128.7,2009,P,"128,7 m2, 3-sobno, zgrajeno l. 2009, pritličje, oddamo. Cena: 1.600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_6908489/
7292249,LJ. BEŽIGRAD,Stanovanje,4-sobno,4.0,2500.0,EUR,130.0,2014,2/3,"130 m2, 4-sobno, zgrajeno l. 2014, adaptirano l. 2022, 2/3 nad., oddamo. Cena: 2.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7292249/
7382010,LJ. BEŽIGRAD,Stanovanje,4-sobno,4.0,1800.0,EUR,136.0,1984,11/12,"136 m2, 4-sobno, zgrajeno l. 1984, 11/12 nad., Oddamo prestižno dupleks stanovanje (136 m2) v 11. in 12. nadstropju za B...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7382010/
7375282,LJ. BEŽIGRAD,Stanovanje,"4,5-sobno",4.5,2500.0,EUR,137.3,1991,4/5,"137,3 m2, 4,5-sobno, zgrajeno l. 1991, 4/5 nad., oddamo. Cena: 2.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7375282/
7287045,LJ. BEŽIGRAD,Stanovanje,"4,5-sobno",4.5,2700.0,EUR,155.0,1930,3/3,"155 m2, 4,5-sobno, dupleks, zgrajeno l. 1930, adaptirano l. 2010, 3/3 nad., staromesščansko, dupleks 4,5-sobno stanovanj...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7287045/
7287482,LJ. BEŽIGRAD,Stanovanje,4-sobno,4.0,2700.0,EUR,155.0,1930,3/3,"155 m2, 4-sobno, zgrajeno l. 1930, adaptirano l. 2010, 3/3 nad., staromesščansko, dupleks 4-sobno stanovanje v tristanov...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7287482/
7386722,LJ. BEŽIGRAD,Stanovanje,4-sobno,4.0,3700.0,EUR,168.0,1997,3/4,"168 m2, 4-sobno, dupleks, zgrajeno l. 1997, 3/4 nad., Zupančičeva jama; odlična lokacija, prostorno, svetlo stanovanje z...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-stanovanje_7386722/
7409152,"LJ. BEŽIGRAD, BEZIGRAD",Stanovanje,2-sobno,2.0,950.0,EUR,43.0,1978,10/11,"43 m2, 2-sobno, v stavbi zgrajeni l. 1978, adaptirano l. 2026, 10/11 nad., 2-sobno stanovanje oddajano v najem na odlicn...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-bezigrad-stanovanje_7409152/
7392119,"LJ. BEŽIGRAD, BEŽIGRAJSKI DVOR - PERIČEVA ULICA",Stanovanje,1-sobno,1.0,750.0,EUR,44.0,1997,4/6,"44 m2, 1-sobno, zgrajeno l. 1997, 4/6 nad., oddamo. Cena: 750,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-bezigrajski-dvor-periceva-ulica-stanovanje_7392119/
7387756,"LJ. BEŽIGRAD, BLIZU GIMNAZIJE",Stanovanje,2-sobno,2.0,1100.0,EUR,62.0,1982,2,"62 m2, 2-sobno, zgrajeno l. 1982, 2. nad., Oddamo vzdrževano 2-sobno stanovanje blizu centra. Možnost pokritega parkiriš...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-blizu-gimnazije-stanovanje_7387756/
7374046,"LJ. BEŽIGRAD, BLIZU OBVOZNICE",Stanovanje,3-sobno,3.0,1300.0,EUR,80.0,1980,K+P,"80 m2, 3-sobno, zgrajeno l. 1980, adaptirano l. 2024, 500 m2 zemljišča, K+P, 3-sobno, novo opremljeno stanovanje -80 m2,...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-blizu-obvoznice-stanovanje_7374046/
6930620,"LJ. BEŽIGRAD, BLIŽINA OBVOZNICE",Stanovanje,Soba,,280.0,EUR,15.0,1960,VP/1,"15 m2, soba, zgrajena l. 1960, adaptirana l. 2023, VP/1 nad., Oddam 2posteljno s.s souporabo 2 kop.,3WCjev,kuh.,utilitya...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-blizina-obvoznice-stanovanje_6930620/
7408913,"LJ. BEŽIGRAD, BLIŽINA VOJKOVE",Stanovanje,2-sobno,2.0,1190.0,EUR,49.8,2002,P,"49,8 m2, 2-sobno, zgrajeno l. 2002, adaptirano l. 2026, pritličje, oddamo. Cena: 1.190,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-blizina-vojkove-stanovanje_7408913/
7413365,"LJ. BEŽIGRAD, BRANKOVA ULICA",Stanovanje,2-sobno,2.0,850.0,EUR,50.0,1970,1/3,"50 m2, 2-sobno, zgrajeno l. 1970, adaptirano l. 2017, 1/3 nad., Oddamo stanovanje v manjšem bloku na mirni in odlični lo...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-brankova-ulica-stanovanje_7413365/
7258930,"LJ. BEŽIGRAD, BRATOVŠEVA PLOŠČAD",Stanovanje,3-sobno,3.0,1450.0,EUR,80.0,1976,11/14,"80 m2, 3-sobno, zgrajeno l. 1976, adaptirano l. 2025, 11/14 nad., oddamo. Cena: 1.450,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-bratovseva-ploscad-stanovanje_7258930/
7406607,"LJ. BEŽIGRAD, BS3",Stanovanje,"1,5-sobno",1.5,800.0,EUR,46.0,1978,,"46 m2, 1,5-sobno, zgrajeno l. 1978, adaptirano l. 2019, Oddamo svetlo in funkcionalno razporejeno 1,5-sobno v celoti opr...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-bs3-stanovanje_7406607/
7377280,"LJ. BEŽIGRAD, DUNAJSKA",Stanovanje,3-sobno,3.0,1390.0,EUR,78.26,2026,3/4,"78,26 m2, 3-sobno, adaptirano l. 2026, 3/4 nad., V bližini plave lagune se v staro meščanski zgradbi nahaja zelo svetlo,...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-dunajska-stanovanje_7377280/
7385616,"LJ. BEŽIGRAD, DUNAJSKA C., ENOPOSTELJNA SOBA",Stanovanje,Soba,,380.0,EUR,10.0,2026,4/6,"10 m2, soba, adaptirana l. 2026, 4/6 nad., oddamo. Cena: 380,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-dunajska-c-enoposteljna-soba-stanovanje_7385616/
7405393,"LJ. BEŽIGRAD, DUNAJSKA CESTA",Stanovanje,4-sobno,4.0,1800.0,EUR,105.0,2012,1/4,"105 m2, 4-sobno, zgrajeno l. 2012, 1/4 nad., Moderno nadstandardno stanovanje, Nahaja se v sodobnem objektu, parkirno me...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-dunajska-cesta-stanovanje_7405393/
7387687,"LJ. BEŽIGRAD, GLINŠKOVA PLOŠČAD",Stanovanje,"1,5-sobno",1.5,750.0,EUR,55.3,1978,5/9,"55,3 m2, 1,5-sobno, zgrajeno l. 1978, adaptirano l. 2000, 5/9 nad., oddamo. Cena: 750,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-glinskova-ploscad-stanovanje_7387687/
7397655,"LJ. BEŽIGRAD, GOGALOVA ULICA",Stanovanje,"2,5-sobno",2.5,999.0,EUR,60.0,1956,VP/1,"60 m2, 2,5-sobno, zgrajeno l. 1956, adaptirano l. 2025, 200 m2 zemljišča, VP/1 nad., Klima, odlična lokacija, oddamo. Ce...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-gogalova-ulica-stanovanje_7397655/
7304900,"LJ. BEŽIGRAD, HACQUETOVA ULICA",Stanovanje,2-sobno,2.0,1500.0,EUR,53.1,2009,4/14,"53,1 m2, 2-sobno, zgrajeno l. 2009, 4/14 nad., Oddamo svetlo in funkcionalno 2-sobno stanovanje v urejenem bloku z dviga...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-hacquetova-ulica-stanovanje_7304900/
7391995,"LJ. BEŽIGRAD, KRANJČEVA ULICA 30",Stanovanje,2-sobno,2.0,1450.0,EUR,78.7,2026,2,"78,7 m2, 2-sobno, zgrajeno l. 2026, 2. nad., oddamo. Cena: 1.450,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-kranjceva-ulica-30-stanovanje_7391995/
7357874,"LJ. BEŽIGRAD, LIKOZARJEVA ULICA",Stanovanje,"3,5-sobno",3.5,1500.0,EUR,113.7,1934,M,"113,7 m2, 3,5-sobno, zgrajeno l. 1934, mansarda, oddamo. Cena: 1.500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-likozarjeva-ulica-stanovanje_7357874/
7411428,"LJ. BEŽIGRAD, MED WTC IN BTC VILA BLOK",Stanovanje,Garsonjera,,600.0,EUR,24.0,2020,1/2,"24 m2, garsonjera, zgrajena l. 2020, 1/2 nad., Mirno in sončno, opremljeno lcd,pralno sušilni stroj, internet,parkirišče...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-med-wtc-in-btc-vila-blok-stanovanje_7411428/
7404561,"LJ. BEŽIGRAD, MIRNA LOKACIJA, POGLED NA PARK",Stanovanje,Garsonjera,,700.0,EUR,26.6,1978,P,"26,6 m2, garsonjera, zgrajena l. 1978, adaptirana l. 2017, pritličje, Garsonjera primerna za eno ali dve osebi. V pritli...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-mirna-lokacija-pogled-na-park-stanovanje_7404561/
7413822,"LJ. BEŽIGRAD, NADGORICA",Stanovanje,3-sobno,3.0,800.0,EUR,78.0,1970,1/2,"78 m2, 3-sobno, zgrajeno l. 1970, adaptirano l. 2010, 1/2 nad., oddamo. Cena: 800,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-nadgorica-stanovanje_7413822/
6264690,"LJ. BEŽIGRAD, ODLIČNA LOKACIJA - BREZ PROVIZIJ",Stanovanje,3-sobno,3.0,2700.0,EUR,176.1,2014,7/11,"176,1 m2, 3-sobno, zgrajeno l. 2014, 7/11 nad., LJ. BEŽIGRAD, EKO SREBRNA HIŠA - BREZ PROVIZIJE, 176,10 m2, 3-sobno, zgr...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-odlicna-lokacija-brez-provizij-stanovanje_6264690/
7386661,"LJ. BEŽIGRAD, OKOLICA BS4",Stanovanje,4-sobno,4.0,1280.0,EUR,68.0,2022,1/2,"68 m2, 4-sobno, adaptirano l. 2022, 1/2 nad., oddamo. Cena: 1.280,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-okolica-bs4-stanovanje_7386661/
7413991,"LJ. BEŽIGRAD, PODMILŠČAKOVA",Stanovanje,2-sobno,2.0,1690.0,EUR,68.48,2025,2/5,"68,48 m2, 2-sobno, novogradnja - zgr. l. 2025, 2/5 nad., oddamo. Cena: cca 1.690,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-podmilscakova-stanovanje_7413991/
7394587,"LJ. BEŽIGRAD, RUSKI CAR",Stanovanje,4-sobno,4.0,1600.0,EUR,96.0,1973,P/1,"96 m2, 4-sobno, zgrajeno l. 1973, adaptirano l. 2012, 48 m2 zemljišča, P/1 nad., V mirni soseski blizu OŠ Danile Kumar o...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-ruski-car-stanovanje_7394587/
7389075,"LJ. BEŽIGRAD, SITULA",Stanovanje,2-sobno,2.0,1350.0,EUR,53.0,2012,9/20,"53 m2, 2-sobno, zgrajeno l. 2012, 9/20 nad., Situla: Svetlo 2-sobno stanovanje v 9. nadstropju; Garaža; Loža; Odprt pogl...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-situla-stanovanje_7389075/
7411448,"LJ. BEŽIGRAD, SOČI PARK",Stanovanje,2-sobno,2.0,1300.0,EUR,69.1,1926,3/6,"69,1 m2, 2-sobno, zgrajeno l. 1926, 3/6 nad., LJ. Bežigrad, Soči park, 69,1 m2, zgrajeno 2026, 2-sobno popolnoma opremlj...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-soci-park-stanovanje_7411448/
7412187,"LJ. BEŽIGRAD, TOMAČEVSKI RONDO",Stanovanje,Garsonjera,,700.0,EUR,28.0,2026,P/P,"28 m2, garsonjera, zgrajena l. 2026, 60 m2 zemljišča, P/P, Stanovanje, novogradnja, Varščina 1500 EUR. Prednost predplač...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-tomacevski-rondo-stanovanje_7412187/
7413799,"LJ. BEŽIGRAD, VOJKOVA",Stanovanje,Soba,,250.0,EUR,20.0,2022,,"20 m2, soba, adaptirana l. 2022, V meščanski hiši za Bežigradom, kjer so že same študentke nižjih letnikov, oddamo eno a...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-vojkova-stanovanje_7413799/
7384808,"LJ. BEŽIGRAD, VOJKOVA 50",Stanovanje,Soba,,380.0,EUR,15.0,1989,5/7,"15 m2, soba, zgrajena l. 1989, adaptirana l. 2025, 5/7 nad., Oddamo enoposteljno sobo v Bežigradu, blizu fakultet. Zgraj...",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-vojkova-50-stanovanje_7384808/
7395660,"LJ. BEŽIGRAD, VOJKOVA ULICA 4",Stanovanje,1-sobno,1.0,750.0,EUR,37.0,1962,6/9,"37 m2, 1-sobno, zgrajeno l. 1962, 6/9 nad., oddamo. Cena: 750,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-vojkova-ulica-4-stanovanje_7395660/
7311485,"LJ. BEŽIGRAD, ZA ŠTUDENTKI, NEKADILCI.",Stanovanje,Soba,,200.0,EUR,12.0,2005,,"12 m2, soba, zgrajena l. 2005, adaptirana l. 2020, 89 m2 zemljišča, oddamo. Cena: do cca 200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-za-studentki-nekadilci-stanovanje_7311485/
7402777,"LJ. BEŽIGRAD, ŽUPANČIČEVA JAMA",Stanovanje,1-sobno,1.0,850.0,EUR,45.9,1988,,"45,9 m2, 1-sobno, zgrajeno l. 1988, oddamo. Cena: 850,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-bezigrad-zupanciceva-jama-stanovanje_7402777/
7406662,LJ. CENTER,Stanovanje,Garsonjera,,750.0,EUR,19.5,1850,2/3,"19,5 m2, garsonjera, zgrajena l. 1850, adaptirana l. 2015, 2/3 nad., Popolnoma opremljena garsonjera, Ljubljana center, ...",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_7406662/
7410381,LJ. CENTER,Stanovanje,Garsonjera,,550.0,EUR,25.14,1999,M/3,"25,14 m2, garsonjera, adaptirana l. 1999, M/3 nad., LJ. CENTER, 25,14 m2, garsonjera, adaptirana l. 1999. Oddamo garsonj...",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_7410381/
7413515,LJ. CENTER,Stanovanje,1-sobno,1.0,700.0,EUR,27.1,1929,5/5,"27,1 m2, 1-sobno, zgrajeno l. 1929, 5/5 nad., oddamo. Cena: 700,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_7413515/
7403071,LJ. CENTER,Stanovanje,"1,5-sobno",1.5,800.0,EUR,32.9,1971,2/3,"32,9 m2, 1,5-sobno, zgrajeno l. 1971, 2/3 nad., 1,5 ss, LJ.-center, s parkingom, oddamo. Cena: 800,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_7403071/
7045785,LJ. CENTER,Stanovanje,Garsonjera,,999.0,EUR,34.0,1985,4/5,"34 m2, garsonjera, zgrajena l. 1985, 4/5 nad., Svetlo, opremljeno stanovanje s podzemno garažo, AC in Wi-Fi, vključenimi...",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_7045785/
7395664,LJ. CENTER,Stanovanje,2-sobno,2.0,750.0,EUR,34.0,1964,4/4,"34 m2, 2-sobno, zgrajeno l. 1964, adaptirano l. 2005, 4/4 nad., oddamo. Cena: 750,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_7395664/
7410831,LJ. CENTER,Stanovanje,Garsonjera,,700.0,EUR,35.0,2008,1/3,"35 m2, garsonjera, zgrajena l. 2008, 1/3 nad., Bohoričeva ulica, opremljena, CK, klima, optika, dvigalo, parkirno mesto ...",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_7410831/
6521278,LJ. CENTER,Stanovanje,1-sobno,1.0,2608.0,EUR,35.0,2022,,"35 m2, 1-sobno, zgrajeno l. 2022, oddamo. Cena: 2.608,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_6521278/
7349987,LJ. CENTER,Stanovanje,Garsonjera,,850.0,EUR,35.3,2007,3/5,"35,3 m2, garsonjera, zgrajena l. 2007, 3/5 nad., Lj.Center- Mesarska c 16, 35,3 m2,garsonjera,zgrajena 2007, 3.nadstropj...",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_7349987/
7328653,LJ. CENTER,Stanovanje,Garsonjera,,850.0,EUR,37.6,2006,3,"37,6 m2, garsonjera, zgrajena l. 2006, 3. nad., Za daljše obdobje oddam opremljeno garsonjero v centru Ljubljane, na odl...",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_7328653/
7381368,LJ. CENTER,Stanovanje,1-sobno,1.0,750.0,EUR,38.8,1908,PK/3,"38,8 m2, 1-sobno, zgrajeno l. 1908, adaptirano l. 2018, PK/3 nad., življenje v centru Ljubljane, oddamo. Cena: 750,00 EU...",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_7381368/
7340646,LJ. CENTER,Stanovanje,Garsonjera,,1075.0,EUR,39.0,1713,,"39 m2, garsonjera, zgrajena l. 1713, adaptirana l. 2018, oddamo. Cena: 1.075,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_7340646/
7411247,LJ. CENTER,Stanovanje,2-sobno,2.0,1200.0,EUR,39.3,1933,2,"39,3 m2, 2-sobno, zgrajeno l. 1933, adaptirano l. 2026, 2. nad., oddamo. Cena: 1.200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_7411247/
7255143,LJ. CENTER,Stanovanje,Garsonjera,,1420.0,EUR,42.0,2024,,"42 m2, garsonjera, adaptirana l. 2024, oddamo. Cena: 1.420,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/lj-center-stanovanje_7255143/
